"symbol","company","identifier","sedol","weight","sector","shares_held","local_currency"
"AAPL","Apple Inc.","03783310","2046251",0.060465628295792086,"Information Technology",164993170,"USD"
"MSFT","Microsoft Corporation","59491810","2588173",0.05563582685866441,"Information Technology",82250000,"USD"
"AMZN","Amazon.com Inc.","02313510","2000019",0.023201816036155364,"Consumer Discretionary",97928590,"USD"
"BRK-B","Berkshire Hathaway Inc. Class B","08467070","2073390",0.017320432625828212,"Financials",19879596,"USD"
"GOOGL","Alphabet Inc. Class A","02079K30","BYVY8G0",0.016400684837419948,"Communication Services",65904120,"USD"
"UNH","UnitedHealth Group Incorporated","91324P10","2917766",0.015416445650729515,"Health Care",10309262,"USD"
"GOOG","Alphabet Inc. Class C","02079K10","BYY88Y7",0.014620868315948304,"Communication Services",58421044,"USD"
"JNJ","Johnson & Johnson","47816010","2475833",0.014389045450668114,"Health Care",28879192,"USD"
"XOM","Exxon Mobil Corporation","30231G10","2326618",0.014136552521960843,"Energy",45439650,"USD"
"JPM","JPMorgan Chase & Co.","46625H10","2190385",0.012241249774865392,"Financials",32364118,"USD"
"NVDA","NVIDIA Corporation","67066G10","2379504",0.011337159609527496,"Information Technology",27504376,"USD"
"PG","Procter & Gamble Company","74271810","2704407",0.011177161712951569,"Consumer Staples",26146506,"USD"
"V","Visa Inc. Class A","92826C83","B2PZN04",0.01057147682920907,"Information Technology",18040168,"USD"
"TSLA","Tesla Inc","88160R10","B616C79",0.010289419506781071,"Consumer Discretionary",29615384,"USD"
"HD","Home Depot Inc.","43707610","2434209",0.010057366529468537,"Consumer Discretionary",11289027,"USD"
"CVX","Chevron Corporation","16676410","2838555",0.009936937897584819,"Energy",19628144,"USD"
"MA","Mastercard Incorporated Class A","57636Q10","B121557",0.009191454951757813,"Information Technology",9371500,"USD"
"LLY","Eli Lilly and Company","53245710","2516152",0.008979101565388125,"Health Care",8701789,"USD"
"PFE","Pfizer Inc.","71708110","2684703",0.008951207985119634,"Health Care",61935476,"USD"
"ABBV","AbbVie Inc.","00287Y10","B92SR70",0.008894530391066195,"Health Care",19512880,"USD"
"MRK","Merck & Co. Inc.","58933Y10","2778844",0.008754352143884772,"Health Care",27974568,"USD"
"META","Meta Platforms Inc. Class A","30303M10","B7TL820",0.008421490086663593,"Communication Services",24811096,"USD"
"PEP","PepsiCo Inc.","71344810","2681511",0.00774586114995947,"Consumer Staples",15201083,"USD"
"KO","Coca-Cola Company","19121610","2206657",0.00770473112539571,"Consumer Staples",42943664,"USD"
"BAC","Bank of America Corp","06050510","2295677",0.007193962452559653,"Financials",77009600,"USD"
"AVGO","Broadcom Inc.","11135F10","BDZ78H9",0.007047461126924255,"Information Technology",4468759,"USD"
"TMO","Thermo Fisher Scientific Inc.","88355610","2886907",0.006721612484254085,"Health Care",4327462,"USD"
