"symbol","company","identifier","sedol","weight","sector","shares_held","local_currency"
"AAPL","Apple Inc.","03783310","2046251",0.0664499166270832,"Information Technology",164743950,"USD"
"MSFT","Microsoft Corporation","59491810","2588173",0.05841829329084701,"Information Technology",82125790,"USD"
"AMZN","Amazon.com Inc.","02313510","2000019",0.025517493504372598,"Consumer Discretionary",97780650,"USD"
"BRK-B","Berkshire Hathaway Inc. Class B","08467070","2073390",0.016327081977128084,"Financials",19849580,"USD"
"GOOGL","Alphabet Inc. Class A","02079K30","BYVY8G0",0.0163222593210985,"Communication Services",65804536,"USD"
"NVDA","NVIDIA Corporation","67066G10","2379504",0.01568739967849894,"Information Technology",27462880,"USD"
"TSLA","Tesla Inc","88160R10","B616C79",0.01508970050165428,"Consumer Discretionary",29570668,"USD"
"GOOG","Alphabet Inc. Class C","02079K10","BYY88Y7",0.014528611487490621,"Communication Services",58332816,"USD"
"XOM","Exxon Mobil Corporation","30231G10","2326618",0.014012357165585375,"Energy",45371016,"USD"
"UNH","UnitedHealth Group Incorporated","91324P10","2917766",0.01336813236521882,"Health Care",10293694,"USD"
"JNJ","Johnson & Johnson","47816010","2475833",0.012303756170673436,"Health Care",28835624,"USD"
"JPM","JPMorgan Chase & Co.","46625H10","2190385",0.01207876225752571,"Financials",32315182,"USD"
"META","Meta Platforms Inc. Class A","30303M10","B7TL820",0.011653928284463386,"Communication Services",24773632,"USD"
"V","Visa Inc. Class A","92826C83","B2PZN04",0.010808852867628317,"Information Technology",18012924,"USD"
"PG","Procter & Gamble Company","74271810","2704407",0.009587160032516308,"Consumer Staples",26107026,"USD"
"HD","Home Depot Inc.","43707610","2434209",0.009560975611708392,"Consumer Discretionary",11271975,"USD"
"MA","Mastercard Incorporated Class A","57636Q10","B121557",0.009097370285711153,"Information Technology",9357360,"USD"
"CVX","Chevron Corporation","16676410","2838555",0.008786819252835308,"Energy",19598492,"USD"
"MRK","Merck & Co. Inc.","58933Y10","2778844",0.008022448283167472,"Health Care",27932316,"USD"
"LLY","Eli Lilly and Company","53245710","2516152",0.007981865932843855,"Health Care",8688657,"USD"
"ABBV","AbbVie Inc.","00287Y10","B92SR70",0.007852564721494716,"Health Care",19483424,"USD"
"BAC","Bank of America Corp","06050510","2295677",0.007186798057162002,"Financials",76893240,"USD"
"PFE","Pfizer Inc.","71708110","2684703",0.007132207992229641,"Health Care",61841880,"USD"
"PEP","PepsiCo Inc.","71344810","2681511",0.007073985927009441,"Consumer Staples",15178123,"USD"
"AVGO","Broadcom Inc.","11135F10","BDZ78H9",0.00703200280522495,"Information Technology",4462011,"USD"
"KO","Coca-Cola Company","19121610","2206657",0.006812441884243328,"Consumer Staples",42878816,"USD"
"TMO","Thermo Fisher Scientific Inc.","88355610","2886907",0.00651378740327448,"Health Care",4320938,"USD"
"COST","Costco Wholesale Corporation","22160K10","2701271",0.006474695874005651,"Consumer Staples",4876352,"USD"
"WMT","Walmart Inc.","93114210","2936921",0.0059481959094151516,"Consumer Staples",15549369,"USD"
"CSCO","Cisco Systems Inc.","17275R10","2198163",0.005675985992525523,"Information Technology",45235700,"USD"
"DIS","Walt Disney Company","25468710","2270726",0.005668952118689847,"Communication Services",20084512,"USD"
"MCD","McDonald's Corporation","58013510","2550707",0.005630020677587975,"Consumer Discretionary",8067040,"USD"
"ABT","Abbott Laboratories","00282410","2002305",0.005463148774556099,"Health Care",19201982,"USD"
"WFC","Wells Fargo & Company","94974610","2649100",0.005297217389505096,"Financials",41980228,"USD"
"ACN","Accenture Plc Class A","G1151C10","B4BNMY3",0.005240936393309251,"Information Technology",6932691,"USD"
"ADBE","Adobe Incorporated","00724F10","2008154",0.005051462042205124,"Information Technology",5138049,"USD"
"CRM","Salesforce Inc.","79466L30","2310525",0.004941411432932573,"Information Technology",11017016,"USD"
"DHR","Danaher Corporation","23585110","2250870",0.004917798428306405,"Health Care",7217886,"USD"
"VZ","Verizon Communications Inc.","92343V10","2090571",0.004891043693403705,"Communication Services",46269380,"USD"
"CMCSA","Comcast Corporation Class A","20030N10","2044545",0.004870722501710592,"Communication Services",47526944,"USD"
"LIN","Linde plc","G5494J10","BZ12WP8",0.0047702671769450315,"Materials",5446662,"USD"
"TXN","Texas Instruments Incorporated","88250810","2885409",0.004647809734733307,"Information Technology",10032275,"USD"
"PM","Philip Morris International Inc.","71817210","B2PKRQ3",0.004643677458923728,"Consumer Staples",17078664,"USD"
"NFLX","Netflix Inc.","64110L10","2857817",0.004608918315673174,"Communication Services",4902729,"USD"
"NKE","NIKE Inc. Class B","65410610","2640147",0.004551676790475587,"Consumer Discretionary",13872436,"USD"
"BMY","Bristol-Myers Squibb Company","11012210","2126335",0.0044913935901058155,"Health Care",23413208,"USD"
"NEE","NextEra Energy Inc.","65339F10","2328915",0.004340340399071384,"Utilities",21892700,"USD"
"RTX","Raytheon Technologies Corporation","75513E10","BM5M5Y3",0.004273813760190288,"Industrials",16210758,"USD"
"QCOM","QUALCOMM Incorporated","74752510","2714923",0.004229129150588395,"Information Technology",12328856,"USD"
"COP","ConocoPhillips","20825C10","2685717",0.004042166182603407,"Energy",13728033,"USD"
"ORCL","Oracle Corporation","68389X10","2661568",0.003969276039085766,"Information Technology",16931272,"USD"
"T","AT&T Inc.","00206R10","2831811",0.003964723531837924,"Communication Services",78518080,"USD"
"HON","Honeywell International Inc.","43851610","2020459",0.0039434017891013294,"Industrials",7396004,"USD"
"UPS","United Parcel Service Inc. Class B","91131210","2517382",0.003942751430923067,"Industrials",8024524,"USD"
"AMD","Advanced Micro Devices Inc.","00790310","2007849",0.0038649285707610614,"Information Technology",17733572,"USD"
"LOW","Lowe's Companies Inc.","54866110","2536763",0.0038392044034331473,"Consumer Discretionary",6838417,"USD"
"MS","Morgan Stanley","61744644","2262314",0.0037860051044512257,"Financials",14523671,"USD"
"AMGN","Amgen Inc.","03116210","2023607",0.003751556132024151,"Health Care",5872721,"USD"
"CAT","Caterpillar Inc.","14912310","2180201",0.003729924218464077,"Industrials",5733217,"USD"
"GS","Goldman Sachs Group Inc.","38141G10","2407966",0.0036732630128717093,"Financials",3746016,"USD"
"UNP","Union Pacific Corporation","90781810","2914734",0.0036589351219290514,"Industrials",6773211,"USD"
"SBUX","Starbucks Corporation","85524410","2842255",0.0035980415854227556,"Consumer Discretionary",12646455,"USD"
"IBM","International Business Machines Corporation","45920010","2005973",0.003586825408225326,"Information Technology",9960785,"USD"
"SPGI","S&P Global Inc.","78409V10","BYV2325",0.0035645231254661197,"Financials",3668672,"USD"
"SCHW","Charles Schwab Corp","80851310","2779397",0.003534206428848624,"Financials",16762543,"USD"
"BA","Boeing Company","09702310","2108601",0.0034895618412884716,"Industrials",6172118,"USD"
"PLD","Prologis Inc.","74340W10","B44WZD7",0.003447118466023978,"Real Estate",10169586,"USD"
"ELV","Elevance Health Inc.","03675210","BSPHGL4",0.0034217144750299778,"Health Care",2635525,"USD"
"CVS","CVS Health Corporation","12665010","2577609",0.0034107384300829844,"Health Care",14475918,"USD"
"INTU","Intuit Inc.","46120210","2459020",0.003403764589309917,"Information Technology",3105290,"USD"
"INTC","Intel Corporation","45814010","2463247",0.0034032242917464367,"Information Technology",45467070,"USD"
"DE","Deere & Company","24419910","2261203",0.003295064723946066,"Industrials",3026095,"USD"
"LMT","Lockheed Martin Corporation","53983010","2522096",0.003246978240796336,"Industrials",2569636,"USD"
"MDT","Medtronic Plc","G5960L10","BTN1Y11",0.0032397742732832684,"Health Care",14643231,"USD"
"BLK","BlackRock Inc.","09247X10","2494504",0.0031977411239466026,"Financials",1655166,"USD"
"GILD","Gilead Sciences Inc.","37555810","2369174",0.0031695355900308534,"Health Care",13818146,"USD"
"AXP","American Express Company","02581610","2026082",0.0031305441158663723,"Financials",6585099,"USD"
"AMT","American Tower Corporation","03027X10","B7FBFL2",0.0029217991516647876,"Real Estate",5129601,"USD"
"AMAT","Applied Materials Inc.","03822210","2046552",0.0028956247363673073,"Information Technology",9478024,"USD"
"C","Citigroup Inc.","17296742","2297907",0.002853071300488031,"Financials",21338080,"USD"
"ADP","Automatic Data Processing Inc.","05301510","2065308",0.0027184471575875703,"Information Technology",4560565,"USD"
"TJX","TJX Companies Inc","87254010","2989301",0.0027150753005710363,"Consumer Discretionary",12855102,"USD"
"BKNG","Booking Holdings Inc.","09857L10","BDRXDB4",0.0027148051517892967,"Consumer Discretionary",427358,"USD"
"ADI","Analog Devices Inc.","03265410","2032067",0.0027008274537118574,"Information Technology",5708910,"USD"
"NOW","ServiceNow Inc.","81762P10","B80NXX8",0.002680816432842224,"Information Technology",2217896,"USD"
"CI","Cigna Corporation","12552310","BHJ0775",0.0026365320436577246,"Health Care",3368329,"USD"
"PYPL","PayPal Holdings Inc.","70450Y10","BYW36M8",0.002616160824412437,"Information Technology",12559817,"USD"
"MDLZ","Mondelez International Inc. Class A","60920710","B8CKK03",0.0026143898490654746,"Consumer Staples",15047530,"USD"
"GE","General Electric Company","36960430","BL59CR9",0.0026012025863123857,"Industrials",12000150,"USD"
"CB","Chubb Limited","H1467J10","B3BQMF6",0.0025906767893349586,"Financials",4585420,"USD"
"SYK","Stryker Corporation","86366710","2853688",0.002587194871703642,"Health Care",3696126,"USD"
"TMUS","T-Mobile US Inc.","87259010","B94Q9V0",0.00254003890102435,"Communication Services",6609655,"USD"
"ISRG","Intuitive Surgical Inc.","46120E60","2871301",0.002517316386826881,"Health Care",3917000,"USD"
"MMC","Marsh & McLennan Companies Inc.","57174810","2567741",0.0024990163082416013,"Financials",5478120,"USD"
"MO","Altria Group Inc","02209S10","2692632",0.002480406058832842,"Consumer Staples",19772092,"USD"
