"symbol","company","identifier","sedol","weight","sector","shares_held","local_currency"
"AAPL","APPLE INC","037833100","2046251",0.07379874080418825,"-",187992504,"USD"
"MSFT","MICROSOFT CORP","594918104","2588173",0.05971774161269922,"-",92466632,"USD"
"NVDA","NVIDIA CORP","67066G104","2379504",0.056451697472802806,"-",305076144,"USD"
"AMZN","AMAZON.COM INC","023135106","2000019",0.038079916507232574,"-",116389624,"USD"
"META","META PLATFORMS INC CLASS A","30303M102","B7TL820",0.02785463412876938,"-",27112883,"USD"
"GOOGL","ALPHABET INC CL A","02079K305","BYVY8G0",0.02072258667477846,"-",72670939,"USD"
"AVGO","BROADCOM INC","11135F101","BDZ78H9",0.018596212806493703,"-",58089225,"USD"
"BRK-B","BERKSHIRE HATHAWAY INC CL B","084670702","2073390",0.018552915442559697,"-",22797117,"USD"
"GOOG","ALPHABET INC CL C","02079K107","BYY88Y7",0.017062793685609305,"-",59192407,"USD"
"TSLA","TESLA INC","88160R101","B616C79",0.01498152832590197,"-",34734595,"USD"
"LLY","ELI LILLY + CO","532457108","2516152",0.013993173685769406,"-",9799936,"USD"
"JPM","JPMORGAN CHASE + CO","46625H100","2190385",0.013930454046957677,"-",35015828,"USD"
"V","VISA INC CLASS A SHARES","92826C839","B2PZN04",0.012187452469961014,"-",21493533,"USD"
"XOM","EXXON MOBIL CORP","30231G102","2326618",0.009785984742357168,"-",54665731,"USD"
"UNH","UNITEDHEALTH GROUP INC","91324P102","2917766",0.009235877074310965,"-",11446618,"USD"
"MA","MASTERCARD INC   A","57636Q104","B121557",0.00915349500884559,"-",10195269,"USD"
"COST","COSTCO WHOLESALE CORP","22160K105","2701271",0.008726325037423651,"-",5511013,"USD"
"PG","PROCTER + GAMBLE CO/THE","742718109","2704407",0.00846308867204073,"-",29292500,"USD"
"JNJ","JOHNSON + JOHNSON","478160104","2475833",0.008196740339894813,"-",29946644,"USD"
"WMT","WALMART INC","931142103","2936921",0.008131228936687987,"-",53989440,"USD"
"NFLX","NETFLIX INC","64110L106","2857817",0.0077798168442455625,"-",5316855,"USD"
"ABBV","ABBVIE INC","00287Y109","B92SR70",0.007734258051088287,"-",21980277,"USD"
"HD","HOME DEPOT INC","437076102","2434209",0.007644181122469401,"-",12354822,"USD"
"KO","COCA COLA CO/THE","191216100","2206657",0.005655023975152296,"-",48213701,"USD"
"BAC","BANK OF AMERICA CORP","060505104","2295677",0.005643556727852003,"-",83017428,"USD"
"CRM","SALESFORCE INC","79466L302","2310525",0.005522720359267057,"-",11889194,"USD"
"CVX","CHEVRON CORP","166764100","2838555",0.005335532056259556,"-",20783776,"USD"
"CSCO","CISCO SYSTEMS INC","17275R102","2198163",0.005204359154985951,"-",49569116,"USD"
"ORCL","ORACLE CORP","68389X105","2661568",0.005092368376814147,"-",19987422,"USD"
"IBM","INTL BUSINESS MACHINES CORP","459200101","2005973",0.004938120892403999,"-",11498469,"USD"
"MRK","MERCK + CO. INC.","58933Y105","2778844",0.004889209980707807,"-",31458245,"USD"
"ABT","ABBOTT LABORATORIES","002824100","2002305",0.004857039649058204,"-",21568720,"USD"
"WFC","WELLS FARGO + CO","949746101","2649100",0.004830622953706743,"-",41405275,"USD"
"PM","PHILIP MORRIS INTERNATIONAL","718172109","B2PKRQ3",0.00479241880868709,"-",19334741,"USD"
"MCD","MCDONALD S CORP","580135101","2550707",0.0047013612603165195,"-",8911344,"USD"
"LIN","LINDE PLC","G54950103","BNZHB81",0.004557850561554902,"-",5921297,"USD"
"ACN","ACCENTURE PLC CL A","G1151C101","B4BNMY3",0.004366009317888906,"-",7770455,"USD"
"PEP","PEPSICO INC","713448108","2681511",0.0043266044139896416,"-",17060985,"USD"
"GE","GENERAL ELECTRIC","369604301","BL59CR9",0.004276112503101961,"-",13458838,"USD"
"TMO","THERMO FISHER SCIENTIFIC INC","883556102","2886907",0.004153014705293745,"-",4756692,"USD"
"ADBE","ADOBE INC","00724F101","2008154",0.004039452934254449,"-",5474023,"USD"
"T","AT+T INC","00206R102","2831811",0.003974922150799305,"-",89259697,"USD"
"VZ","VERIZON COMMUNICATIONS INC","92343V104","2090571",0.0039607031643999,"-",52367857,"USD"
