"symbol","company","identifier","sedol","weight","sector","shares_held","local_currency"
"AAPL","Apple Inc.","03783310","2046251",0.05946629758855707,"Information Technology",165900820,"USD"
"MSFT","Microsoft Corporation","59491810","2588173",0.05144181242422354,"Information Technology",82702470,"USD"
"AMZN","Amazon.com Inc.","02313510","2000019",0.02343930761113137,"Consumer Discretionary",98467310,"USD"
"BRK-B","Berkshire Hathaway Inc. Class B","08467070","2073390",0.017616049422591033,"Financials",19988940,"USD"
"GOOGL","Alphabet Inc. Class A","02079K30","BYVY8G0",0.01600511488724839,"Communication Services",66266684,"USD"
"JNJ","Johnson & Johnson","47816010","2475833",0.014474076701376003,"Health Care",29037904,"USD"
"GOOG","Alphabet Inc. Class C","02079K10","BYY88Y7",0.014321017908909316,"Communication Services",58742450,"USD"
"UNH","UnitedHealth Group Incorporated","91324P10","2917766",0.014046128440030631,"Health Care",10365974,"USD"
"XOM","Exxon Mobil Corporation","30231G10","2326618",0.013965241515908208,"Energy",45689650,"USD"
"JPM","JPMorgan Chase & Co.","46625H10","2190385",0.01241329119849007,"Financials",32542162,"USD"
"NVDA","NVIDIA Corporation","67066G10","2379504",0.011363762345812054,"Information Technology",27655540,"USD"
"PG","Procter & Gamble Company","74271810","2704407",0.011190291712027981,"Consumer Staples",26290326,"USD"
"V","Visa Inc. Class A","92826C83","B2PZN04",0.010922746503701728,"Information Technology",18139414,"USD"
"HD","Home Depot Inc.","43707610","2434209",0.00996723219073849,"Consumer Discretionary",11351145,"USD"
"CVX","Chevron Corporation","16676410","2838555",0.009636190146627862,"Energy",19736164,"USD"
"MA","Mastercard Incorporated Class A","57636Q10","B121557",0.0095807179661065,"Information Technology",9423010,"USD"
"TSLA","Tesla Inc","88160R10","B616C79",0.009310201033823741,"Consumer Discretionary",29778278,"USD"
"ABBV","AbbVie Inc.","00287Y10","B92SR70",0.009036452226665733,"Health Care",19620184,"USD"
"META","Meta Platforms Inc. Class A","30303M10","B7TL820",0.008969923632097454,"Communication Services",24947572,"USD"
"MRK","Merck & Co. Inc.","58933Y10","2778844",0.00893284212037087,"Health Care",28128486,"USD"
"LLY","Eli Lilly and Company","53245710","2516152",0.008781624395944576,"Health Care",8749627,"USD"
"PFE","Pfizer Inc.","71708110","2684703",0.008769217198281068,"Health Care",62276210,"USD"
"PEP","PepsiCo Inc.","71344810","2681511",0.00765467062752444,"Consumer Staples",15284723,"USD"
"KO","Coca-Cola Company","19121610","2206657",0.007570441764676524,"Consumer Staples",43179896,"USD"
"BAC","Bank of America Corp","06050510","2295677",0.007368214448565902,"Financials",77433256,"USD"
"AVGO","Broadcom Inc.","11135F10","BDZ78H9",0.007311631623737563,"Information Technology",4493341,"USD"
"COST","Costco Wholesale Corporation","22160K10","2701271",0.006557073889704896,"Consumer Staples",4910542,"USD"
"TMO","Thermo Fisher Scientific Inc.","88355610","2886907",0.006437484513515982,"Health Care",4351228,"USD"
"WMT","Walmart Inc.","93114210","2936921",0.006355787119223605,"Consumer Staples",15658569,"USD"
"CSCO","Cisco Systems Inc.","17275R10","2198163",0.006086901133085326,"Information Technology",45553196,"USD"
