"symbol","company","identifier","sedol","weight","sector","shares_held","local_currency"
"AAPL","Apple Inc.","03783310","2046251",0.07162743390727132,"Information Technology",161419620,"USD"
"MSFT","Microsoft Corporation","59491810","2588173",0.06263172305537162,"Information Technology",80791150,"USD"
"AMZN","Amazon.com Inc.","02313510","2000019",0.02666698462066576,"Consumer Discretionary",96759940,"USD"
"NVDA","NVIDIA Corporation","67066G10","2379504",0.020269617455826592,"Information Technology",26699500,"USD"
"GOOGL","Alphabet Inc. Class A","02079K30","BYVY8G0",0.019059174983592744,"Communication Services",64643228,"USD"
"GOOG","Alphabet Inc. Class C","02079K10","BYY88Y7",0.016718742136902744,"Communication Services",56352936,"USD"
"BRK-B","Berkshire Hathaway Inc. Class B","08467070","2073390",0.01629024444144073,"Financials",19554886,"USD"
"TSLA","Tesla Inc.","88160R10","B616C79",0.01566583293433207,"Consumer Discretionary",29190242,"USD"
"META","Meta Platforms Inc. Class A","30303M10","B7TL820",0.013778144442934142,"Communication Services",24157256,"USD"
"UNH","UnitedHealth Group Incorporated","91324P10","2917766",0.013304774422390598,"Health Care",10140877,"USD"
"XOM","Exxon Mobil Corporation","30231G10","2326618",0.012904324430791406,"Energy",44694636,"USD"
"JNJ","Johnson & Johnson","47816010","2475833",0.011973538771894476,"Health Care",28376216,"USD"
"JPM","JPMorgan Chase & Co.","46625H10","2190385",0.011274156672613266,"Financials",31835412,"USD"
"V","Visa Inc. Class A","92826C83","B2PZN04",0.010960570539910197,"Financials",17636416,"USD"
"PG","Procter & Gamble Company","74271810","2704407",0.010279413446491348,"Consumer Staples",25604858,"USD"
"MA","Mastercard Incorporated Class A","57636Q10","B121557",0.009060248578477051,"Financials",9157266,"USD"
"HD","Home Depot Inc.","43707610","2434209",0.008768358405003103,"Consumer Discretionary",11061665,"USD"
"CVX","Chevron Corporation","16676410","2838555",0.008329797945601718,"Energy",19307784,"USD"
"ABBV","AbbVie Inc.","00287Y10","B92SR70",0.008322555956444556,"Health Care",19194110,"USD"
"AVGO","Broadcom Inc.","11135F10","BDZ78H9",0.008094753385912508,"Information Technology",4535543,"USD"
"MRK","Merck & Co. Inc.","58933Y10","2778844",0.008007989554490932,"Health Care",27517794,"USD"
"LLY","Eli Lilly and Company","53245710","2516152",0.007949573509355814,"Health Care",8559568,"USD"
"PEP","PepsiCo Inc.","71344810","2681511",0.0073307235298319395,"Consumer Staples",14947950,"USD"
"KO","Coca-Cola Company","19121610","2206657",0.007067031101432631,"Consumer Staples",42242350,"USD"
"PFE","Pfizer Inc.","71708110","2684703",0.006834637269818901,"Health Care",60923950,"USD"
"TMO","Thermo Fisher Scientific Inc.","88355610","2886907",0.006598282350213133,"Health Care",4256693,"USD"
"COST","Costco Wholesale Corporation","22160K10","2701271",0.006558561440070745,"Consumer Staples",4815987,"USD"
"CSCO","Cisco Systems Inc.","17275R10","2198163",0.006190790424405872,"Information Technology",44587190,"USD"
"MCD","McDonald's Corporation","58013510","2550707",0.005984103653750576,"Consumer Discretionary",7949316,"USD"
"WMT","Walmart Inc.","93114210","2936921",0.005976911678330687,"Consumer Staples",15220181,"USD"
"BAC","Bank of America Corp","06050510","2295677",0.005704166763484926,"Financials",75752000,"USD"
"CRM","Salesforce Inc.","79466L30","2310525",0.005679980120139598,"Information Technology",10853443,"USD"
"DIS","Walt Disney Company","25468710","2270726",0.005304917101580291,"Communication Services",19827140,"USD"
"ACN","Accenture Plc Class A","G1151C10","B4BNMY3",0.005184113920570563,"Information Technology",6834891,"USD"
"ABT","Abbott Laboratories","00282410","2002305",0.005127168279311279,"Health Care",18923856,"USD"
"ADBE","Adobe Incorporated","00724F10","2008154",0.005119026042883199,"Information Technology",4968713,"USD"
"LIN","Linde plc","G5495010","BNZHB81",0.0050941292044685916,"Materials",5345374,"USD"
"TXN","Texas Instruments Incorporated","88250810","2885409",0.0049494994790219024,"Information Technology",9833235,"USD"
"DHR","Danaher Corporation","23585110","2250870",0.00490470717592001,"Health Care",7114133,"USD"
"AMD","Advanced Micro Devices Inc.","00790310","2007849",0.0048995957719706875,"Information Technology",17499630,"USD"
"VZ","Verizon Communications Inc.","92343V10","2090571",0.0047560463432491,"Communication Services",45583292,"USD"
"CMCSA","Comcast Corporation Class A","20030N10","2044545",0.004585199416723792,"Communication Services",45656316,"USD"
"NKE","NIKE Inc. Class B","65410610","2640147",0.004566294224034516,"Consumer Discretionary",13519760,"USD"
"NEE","NextEra Energy Inc.","65339F10","2328915",0.004444610801248779,"Utilities",21567596,"USD"
"NFLX","Netflix Inc.","64110L10","2857817",0.004323517540562866,"Communication Services",4833569,"USD"
"BMY","Bristol-Myers Squibb Company","11012210","2126335",0.004315465328861878,"Health Care",23076240,"USD"
"RTX","Raytheon Technologies Corporation","75513E10","BM5M5Y3",0.004261670553050806,"Industrials",15899804,"USD"
"PM","Philip Morris International Inc.","71817210","B2PKRQ3",0.004240584761416418,"Consumer Staples",16825400,"USD"
"WFC","Wells Fargo & Company","94974610","2649100",0.004227341123786471,"Financials",41357080,"USD"
"QCOM","QUALCOMM Incorporated","74752510","2714923",0.004203094463956415,"Information Technology",12125647,"USD"
"UPS","United Parcel Service Inc. Class B","91131210","2517382",0.004097825549743748,"Industrials",7921075,"USD"
"ORCL","Oracle Corporation","68389X10","2661568",0.004088062868228016,"Information Technology",16680320,"USD"
"T","AT&T Inc.","00206R10","2831811",0.003987355206854667,"Communication Services",77363520,"USD"
"HON","Honeywell International Inc.","43851610","2020459",0.0037844994884744993,"Industrials",7251630,"USD"
"AMGN","Amgen Inc.","03116210","2023607",0.0037717959992071026,"Health Care",5795469,"USD"
"INTU","Intuit Inc.","46120210","2459020",0.0036880329920219185,"Information Technology",3054231,"USD"
"INTC","Intel Corporation","45814010","2463247",0.003639299606422896,"Information Technology",44900790,"USD"
"COP","ConocoPhillips","20825C10","2685717",0.0035758721848130025,"Energy",13283054,"USD"
