"symbol","company","identifier","sedol","weight","sector","shares_held","local_currency"
"AAPL","Apple Inc.","03783310","2046251",0.05860493519930745,"Information Technology",165420270,"USD"
"MSFT","Microsoft Corporation","59491810","2588173",0.05296873635605255,"Information Technology",82462930,"USD"
"AMZN","Amazon.com Inc.","02313510","2000019",0.02343697914734803,"Consumer Discretionary",98182080,"USD"
"BRK-B","Berkshire Hathaway Inc. Class B","08467070","2073390",0.017577439187223643,"Financials",19931052,"USD"
"GOOGL","Alphabet Inc. Class A","02079K30","BYVY8G0",0.01631729939695697,"Communication Services",66074710,"USD"
"JNJ","Johnson & Johnson","47816010","2475833",0.014622734568783295,"Health Care",28953880,"USD"
"UNH","UnitedHealth Group Incorporated","91324P10","2917766",0.014620002965140745,"Health Care",10335950,"USD"
"GOOG","Alphabet Inc. Class C","02079K10","BYY88Y7",0.0145680224489391,"Communication Services",58572292,"USD"
"XOM","Exxon Mobil Corporation","30231G10","2326618",0.01364414006530814,"Energy",45557296,"USD"
"JPM","JPMorgan Chase & Co.","46625H10","2190385",0.012407173879569479,"Financials",32447878,"USD"
"NVDA","NVIDIA Corporation","67066G10","2379504",0.011403074402889703,"Information Technology",27575512,"USD"
"PG","Procter & Gamble Company","74271810","2704407",0.011188508437648488,"Consumer Staples",26214186,"USD"
"V","Visa Inc. Class A","92826C83","B2PZN04",0.010781589547775812,"Information Technology",18086872,"USD"
"HD","Home Depot Inc.","43707610","2434209",0.01014609646885397,"Consumer Discretionary",11318259,"USD"
"CVX","Chevron Corporation","16676410","2838555",0.00949773583577711,"Energy",19678976,"USD"
"TSLA","Tesla Inc","88160R10","B616C79",0.00946034388408403,"Consumer Discretionary",29692040,"USD"
"MA","Mastercard Incorporated Class A","57636Q10","B121557",0.00935575248160938,"Information Technology",9395740,"USD"
"ABBV","AbbVie Inc.","00287Y10","B92SR70",0.008978460985090517,"Health Care",19563376,"USD"
"META","Meta Platforms Inc. Class A","30303M10","B7TL820",0.008883245086693045,"Communication Services",24875320,"USD"
"LLY","Eli Lilly and Company","53245710","2516152",0.00888163414095513,"Health Care",8724301,"USD"
"MRK","Merck & Co. Inc.","58933Y10","2778844",0.008813534161500191,"Health Care",28047000,"USD"
"PFE","Pfizer Inc.","71708110","2684703",0.008727613720186711,"Health Care",62095796,"USD"
"PEP","PepsiCo Inc.","71344810","2681511",0.00764739955885902,"Consumer Staples",15240443,"USD"
"KO","Coca-Cola Company","19121610","2206657",0.007595328989790036,"Consumer Staples",43054830,"USD"
"BAC","Bank of America Corp","06050510","2295677",0.007390378669605566,"Financials",77208940,"USD"
"AVGO","Broadcom Inc.","11135F10","BDZ78H9",0.00703752151775743,"Information Technology",4480327,"USD"
"TMO","Thermo Fisher Scientific Inc.","88355610","2886907",0.006835412865831143,"Health Care",4338646,"USD"
"WMT","Walmart Inc.","93114210","2936921",0.006293124504602917,"Consumer Staples",15613209,"USD"
"COST","Costco Wholesale Corporation","22160K10","2701271",0.006267659554894892,"Consumer Staples",4896340,"USD"
"CSCO","Cisco Systems Inc.","17275R10","2198163",0.006055434964204435,"Information Technology",45421220,"USD"
"ABT","Abbott Laboratories","00282410","2002305",0.006011819358790965,"Health Care",19280870,"USD"
"MCD","McDonald's Corporation","58013510","2550707",0.00600447504716594,"Consumer Discretionary",8100176,"USD"
