"symbol","company","identifier","sedol","weight","sector","shares_held","local_currency"
"AAPL","Apple Inc.","03783310","2046251",0.07104746157059565,"Information Technology",162527490,"USD"
"MSFT","Microsoft Corporation","59491810","2588173",0.06157733147198819,"Information Technology",81345650,"USD"
"AMZN","Amazon.com Inc.","02313510","2000019",0.02760404146081205,"Consumer Discretionary",97424060,"USD"
"NVDA","NVIDIA Corporation","67066G10","2379504",0.019312231146410824,"Information Technology",26882750,"USD"
"GOOGL","Alphabet Inc. Class A","02079K30","BYVY8G0",0.018174402351054053,"Communication Services",65086852,"USD"
"BRK-B","Berkshire Hathaway Inc. Class B","08467070","2073390",0.016916050847039378,"Financials",19689136,"USD"
"GOOG","Alphabet Inc. Class C","02079K10","BYY88Y7",0.01591875018961396,"Communication Services",56739684,"USD"
"XOM","Exxon Mobil Corporation","30231G10","2326618",0.01382950318887043,"Energy",45001384,"USD"
"META","Meta Platforms Inc. Class A","30303M10","B7TL820",0.013716952643777997,"Communication Services",24323004,"USD"
"UNH","UnitedHealth Group Incorporated","91324P10","2917766",0.013086271483217832,"Health Care",10210502,"USD"
"TSLA","Tesla Inc.","88160R10","B616C79",0.012852518044872198,"Consumer Discretionary",29390616,"USD"
"JNJ","Johnson & Johnson","47816010","2475833",0.012313201679803883,"Health Care",28570964,"USD"
"JPM","JPMorgan Chase & Co.","46625H10","2190385",0.011933448618620609,"Financials",32053912,"USD"
"V","Visa Inc. Class A","92826C83","B2PZN04",0.011009647908345846,"Financials",17757416,"USD"
"PG","Procter & Gamble Company","74271810","2704407",0.010658542621882153,"Consumer Staples",25780608,"USD"
"MA","Mastercard Incorporated Class A","57636Q10","B121557",0.00916498728589952,"Financials",9220141,"USD"
"HD","Home Depot Inc.","43707610","2434209",0.008852252412782306,"Consumer Discretionary",11137540,"USD"
"LLY","Eli Lilly and Company","53245710","2516152",0.008795066893204148,"Health Care",8618318,"USD"
"CVX","Chevron Corporation","16676410","2838555",0.008709283612479591,"Energy",19440284,"USD"
"MRK","Merck & Co. Inc.","58933Y10","2778844",0.008467638032285582,"Health Care",27706668,"USD"
"ABBV","AbbVie Inc.","00287Y10","B92SR70",0.008314516476626592,"Health Care",19325860,"USD"
"AVGO","Broadcom Inc.","11135F10","BDZ78H9",0.007656317848100796,"Information Technology",4566668,"USD"
"PEP","PepsiCo Inc.","71344810","2681511",0.007392156157259519,"Consumer Staples",15050575,"USD"
"KO","Coca-Cola Company","19121610","2206657",0.007216428466521529,"Consumer Staples",42532224,"USD"
"PFE","Pfizer Inc.","71708110","2684703",0.006533973255001675,"Health Care",61342080,"USD"
