"symbol","company","identifier","sedol","weight","sector","shares_held","local_currency"
"AAPL","Apple Inc.","03783310","2046251",0.06324922709325151,"Information Technology",166069890,"USD"
"MSFT","Microsoft Corporation","59491810","2588173",0.05415117688211713,"Information Technology",82786760,"USD"
"AMZN","Amazon.com Inc.","02313510","2000019",0.0268316632293689,"Consumer Discretionary",98567660,"USD"
"GOOGL","Alphabet Inc. Class A","02079K30","BYVY8G0",0.017306073553676575,"Communication Services",66334228,"USD"
"BRK-B","Berkshire Hathaway Inc. Class B","08467070","2073390",0.01645303567227129,"Financials",20009308,"USD"
"GOOG","Alphabet Inc. Class C","02079K10","BYY88Y7",0.015500926935814691,"Communication Services",58802316,"USD"
"NVDA","NVIDIA Corporation","67066G10","2379504",0.014276118217003152,"Information Technology",27683698,"USD"
"XOM","Exxon Mobil Corporation","30231G10","2326618",0.014005019056382023,"Energy",45736216,"USD"
"UNH","UnitedHealth Group Incorporated","91324P10","2917766",0.013672458346318332,"Health Care",10376538,"USD"
"TSLA","Tesla Inc","88160R10","B616C79",0.013629126103011197,"Consumer Discretionary",29808620,"USD"
"JNJ","Johnson & Johnson","47816010","2475833",0.012538356188998939,"Health Care",29067468,"USD"
"JPM","JPMorgan Chase & Co.","46625H10","2190385",0.012034307450700592,"Financials",32575336,"USD"
"V","Visa Inc. Class A","92826C83","B2PZN04",0.011033613774622789,"Information Technology",18157900,"USD"
"PG","Procter & Gamble Company","74271810","2704407",0.009890436959099845,"Consumer Staples",26317116,"USD"
"META","Meta Platforms Inc. Class A","30303M10","B7TL820",0.009819680638465337,"Communication Services",24972992,"USD"
"HD","Home Depot Inc.","43707610","2434209",0.009722620815717125,"Consumer Discretionary",11362716,"USD"
"MA","Mastercard Incorporated Class A","57636Q10","B121557",0.009227096453151331,"Information Technology",9432605,"USD"
"CVX","Chevron Corporation","16676410","2838555",0.009074708229228227,"Energy",19756284,"USD"
"MRK","Merck & Co. Inc.","58933Y10","2778844",0.007982917791360662,"Health Care",28157156,"USD"
"LLY","Eli Lilly and Company","53245710","2516152",0.007956234094085177,"Health Care",8758538,"USD"
"ABBV","AbbVie Inc.","00287Y10","B92SR70",0.007659511780587211,"Health Care",19640172,"USD"
"PFE","Pfizer Inc.","71708110","2684703",0.007266440008985412,"Health Care",62339690,"USD"
"BAC","Bank of America Corp","06050510","2295677",0.007259086234145711,"Financials",77512184,"USD"
"KO","Coca-Cola Company","19121610","2206657",0.006996071223280334,"Consumer Staples",43223896,"USD"
"AVGO","Broadcom Inc.","11135F10","BDZ78H9",0.006945495261627698,"Information Technology",4497920,"USD"
"PEP","PepsiCo Inc.","71344810","2681511",0.006906775385941112,"Consumer Staples",15300303,"USD"
"COST","Costco Wholesale Corporation","22160K10","2701271",0.006631914294245522,"Consumer Staples",4915539,"USD"
"TMO","Thermo Fisher Scientific Inc.","88355610","2886907",0.006557035857646448,"Health Care",4355655,"USD"
"WMT","Walmart Inc.","93114210","2936921",0.00595241549392134,"Consumer Staples",15674529,"USD"
"CSCO","Cisco Systems Inc.","17275R10","2198163",0.00585801703730559,"Information Technology",45599630,"USD"
"DIS","Walt Disney Company","25468710","2270726",0.005797766109299225,"Communication Services",20246178,"USD"
"MCD","McDonald's Corporation","58013510","2550707",0.005739676290633508,"Consumer Discretionary",8132004,"USD"
"ABT","Abbott Laboratories","00282410","2002305",0.005648289379904493,"Health Care",19356644,"USD"
"WFC","Wells Fargo & Company","94974610","2649100",0.0052353974342109295,"Financials",42318160,"USD"
"ACN","Accenture Plc Class A","G1151C10","B4BNMY3",0.005147522326160464,"Information Technology",6988566,"USD"
"VZ","Verizon Communications Inc.","92343V10","2090571",0.005117797067590735,"Communication Services",46641732,"USD"
"DHR","Danaher Corporation","23585110","2250870",0.0050774963804420085,"Health Care",7275996,"USD"
"ADBE","Adobe Incorporated","00724F10","2008154",0.005062928902664315,"Information Technology",5179322,"USD"
"CMCSA","Comcast Corporation Class A","20030N10","2044545",0.004976154359555848,"Communication Services",47909428,"USD"
"CRM","Salesforce Inc.","79466L30","2310525",0.0049238475094035275,"Information Technology",11105671,"USD"
"LIN","Linde plc","G5494J10","BZ12WP8",0.004796081924773625,"Materials",5490468,"USD"
"PM","Philip Morris International Inc.","71817210","B2PKRQ3",0.0047369615771167654,"Consumer Staples",17216192,"USD"
"TXN","Texas Instruments Incorporated","88250810","2885409",0.004730258136106427,"Information Technology",10112735,"USD"
"NKE","NIKE Inc. Class B","65410610","2640147",0.004699982595065699,"Consumer Discretionary",13984186,"USD"
"NFLX","Netflix Inc.","64110L10","2857817",0.004616159567028947,"Communication Services",4942214,"USD"
"BMY","Bristol-Myers Squibb Company","11012210","2126335",0.00452592324692111,"Health Care",23601692,"USD"
"COP","ConocoPhillips","20825C10","2685717",0.004451605097928869,"Energy",13838591,"USD"
"QCOM","QUALCOMM Incorporated","74752510","2714923",0.004369933174096927,"Information Technology",12428239,"USD"
"NEE","NextEra Energy Inc.","65339F10","2328915",0.004347341577378499,"Utilities",22068968,"USD"
"RTX","Raytheon Technologies Corporation","75513E10","BM5M5Y3",0.004306840787513046,"Industrials",16341133,"USD"
"T","AT&T Inc.","00206R10","2831811",0.00425569453311774,"Communication Services",79149980,"USD"
"HON","Honeywell International Inc.","43851610","2020459",0.004102756026723638,"Industrials",7455604,"USD"
"ORCL","Oracle Corporation","68389X10","2661568",0.003985175670375117,"Information Technology",17067608,"USD"
"UPS","United Parcel Service Inc. Class B","91131210","2517382",0.00395498017042108,"Industrials",8089190,"USD"
"AMGN","Amgen Inc.","03116210","2023607",0.00394408457749532,"Health Care",5920103,"USD"
"CAT","Caterpillar Inc.","14912310","2180201",0.003848675602160101,"Industrials",5779407,"USD"
"LOW","Lowe's Companies Inc.","54866110","2536763",0.003789195069613134,"Consumer Discretionary",6893398,"USD"
"MS","Morgan Stanley","61744644","2262314",0.0037612707354939437,"Financials",14640636,"USD"
"UNP","Union Pacific Corporation","90781810","2914734",0.0036799289811446016,"Industrials",6827745,"USD"
"SBUX","Starbucks Corporation","85524410","2842255",0.0036724951652182102,"Consumer Discretionary",12748222,"USD"
"SPGI","S&P Global Inc.","78409V10","BYV2325",0.003659968735151128,"Financials",3698174,"USD"
"GS","Goldman Sachs Group Inc.","38141G10","2407966",0.003646101616881978,"Financials",3776114,"USD"
"IBM","International Business Machines Corporation","45920010","2005973",0.0035708129697136133,"Information Technology",10040947,"USD"
"AMD","Advanced Micro Devices Inc.","00790310","2007849",0.00354603024824703,"Information Technology",17876612,"USD"
