"symbol","company","identifier","sedol","weight","sector","shares_held","local_currency"
"MSFT","MICROSOFT CORP","594918104","2588173",0.07152053238272217,"-",86224812,"USD"
"AAPL","APPLE INC","037833100","2046251",0.06083097230805451,"-",169607850,"USD"
"NVDA","NVIDIA CORP","67066G104","2379504",0.04706775862648762,"-",28655442,"USD"
"AMZN","AMAZON.COM INC","023135106","2000019",0.03753590443505802,"-",105502567,"USD"
"META","META PLATFORMS INC CLASS A","30303M102","B7TL820",0.025821389365794842,"-",25750698,"USD"
"GOOGL","ALPHABET INC CL A","02079K305","BYVY8G0",0.018796554728000486,"-",68657297,"USD"
"BRK-B","BERKSHIRE HATHAWAY INC CL B","084670702","2073390",0.01715489877259189,"-",21108089,"USD"
"GOOG","ALPHABET INC CL C","02079K107","BYY88Y7",0.01592813439539784,"-",57783873,"USD"
"LLY","ELI LILLY + CO","532457108","2516152",0.014444357890509088,"-",9251188,"USD"
"AVGO","BROADCOM INC","11135F101","BDZ78H9",0.01422383724012224,"-",5092356,"USD"
"TSLA","TESLA INC","88160R101","B616C79",0.012973836451726126,"-",32071238,"USD"
"JPM","JPMORGAN CHASE + CO","46625H100","2190385",0.012406211271918,"-",33539740,"USD"
"UNH","UNITEDHEALTH GROUP INC","91324P102","2917766",0.010486339087597135,"-",10730430,"USD"
"V","VISA INC CLASS A SHARES","92826C839","B2PZN04",0.010453521786468155,"-",18492821,"USD"
"XOM","EXXON MOBIL CORP","30231G102","2326618",0.009819881571991172,"-",46476034,"USD"
"MA","MASTERCARD INC   A","57636Q104","B121557",0.00914195101578307,"-",9607933,"USD"
"JNJ","JOHNSON + JOHNSON","478160104","2475833",0.009039494560702532,"-",27930588,"USD"
"HD","HOME DEPOT INC","437076102","2434209",0.008905292022071047,"-",11603281,"USD"
"PG","PROCTER + GAMBLE CO/THE","742718109","2704407",0.00867174656730079,"-",27345877,"USD"
"COST","COSTCO WHOLESALE CORP","22160K105","2701271",0.007685475542065378,"-",5136964,"USD"
"AMD","ADVANCED MICRO DEVICES","007903107","2007849",0.007583299405603391,"-",18745863,"USD"
"MRK","MERCK + CO. INC.","58933Y105","2778844",0.007451739871089677,"-",29401083,"USD"
"ABBV","ABBVIE INC","00287Y109","B92SR70",0.007315855420746884,"-",20483442,"USD"
"CRM","SALESFORCE INC","79466L302","2310525",0.00714149724000791,"-",11289293,"USD"
"NFLX","NETFLIX INC","64110L106","2857817",0.006278756623140561,"-",5078286,"USD"
"CVX","CHEVRON CORP","166764100","2838555",0.006213842840187442,"-",20369529,"USD"
"ADBE","ADOBE INC","00724F101","2008154",0.0060208835168317374,"-",5282627,"USD"
"WMT","WALMART INC","931142103","2936921",0.005824590404191116,"-",49654179,"USD"
"ACN","ACCENTURE PLC CL A","G1151C101","B4BNMY3",0.0055383951060293665,"-",7281873,"USD"
"BAC","BANK OF AMERICA CORP","060505104","2295677",0.005477836273043029,"-",79883114,"USD"
"KO","COCA COLA CO/THE","191216100","2206657",0.005365208256660769,"-",45146382,"USD"
"PEP","PEPSICO INC","713448108","2681511",0.005241517666224962,"-",15952392,"USD"
"TMO","THERMO FISHER SCIENTIFIC INC","883556102","2886907",0.005156981579973245,"-",4482260,"USD"
"LIN","LINDE PLC","G54950103","BNZHB81",0.0050451344511712355,"-",5625953,"USD"
"MCD","MCDONALD S CORP","580135101","2550707",0.004884391746190472,"-",8415756,"USD"
"ABT","ABBOTT LABORATORIES","002824100","2002305",0.004768359860868659,"-",20136498,"USD"
"DIS","WALT DISNEY CO/THE","254687106","2270726",0.0047451034269081266,"-",21232152,"USD"
"WFC","WELLS FARGO + CO","949746101","2649100",0.004631474272602468,"-",42136257,"USD"
"CSCO","CISCO SYSTEMS INC","17275R102","2198163",0.004540921347431131,"-",46997156,"USD"
"INTU","INTUIT INC","461202103","2459020",0.004327598878713512,"-",3252416,"USD"
"INTC","INTEL CORP","458140100","2463247",0.004279133791841821,"-",48916539,"USD"
"QCOM","QUALCOMM INC","747525103","2714923",0.00420439884586017,"-",12913650,"USD"
"ORCL","ORACLE CORP","68389X105","2661568",0.004187129216681557,"-",18434155,"USD"
"AMAT","APPLIED MATERIALS INC","038222105","2046552",0.0040738104151321515,"-",9705926,"USD"
"GE","GENERAL ELECTRIC CO","369604301","BL59CR9",0.003999465912940626,"-",12628007,"USD"
"CMCSA","COMCAST CORP CLASS A","20030N101","2044545",0.003980874781703127,"-",46591595,"USD"
"CAT","CATERPILLAR INC","149123101","2180201",0.003978311868619229,"-",5918727,"USD"
"IBM","INTL BUSINESS MACHINES CORP","459200101","2005973",0.003975148272781292,"-",10580505,"USD"
"VZ","VERIZON COMMUNICATIONS INC","92343V104","2090571",0.003914489326002615,"-",48777720,"USD"
"DHR","DANAHER CORP","235851102","2250870",0.003898280903022803,"-",7631782,"USD"
"UBER","UBER TECHNOLOGIES INC","90353T100","BK6N347",0.003862300006055883,"-",23876600,"USD"
"NOW","SERVICENOW INC","81762P102","B80NXX8",0.0036590389734684134,"-",2369227,"USD"
"TXN","TEXAS INSTRUMENTS INC","882508104","2885409",0.0035981397535881205,"-",10537257,"USD"
"UNP","UNION PACIFIC CORP","907818108","2914734",0.0035718999286158625,"-",7072698,"USD"
"PFE","PFIZER INC","717081103","2684703",0.0034774926224394433,"-",65512015,"USD"
"AMGN","AMGEN INC","031162100","2023607",0.0034752500734910323,"-",6209956,"USD"
"LOW","LOWE S COS INC","548661107","2536763",0.003270837732291655,"-",6696004,"USD"
"ISRG","INTUITIVE SURGICAL INC","46120E602","2871301",0.0032436067807752327,"-",4083451,"USD"
"PM","PHILIP MORRIS INTERNATIONAL","718172109","B2PKRQ3",0.0032299913050170214,"-",18011595,"USD"
"SPGI","S+P GLOBAL INC","78409V104","BYV2325",0.003219489368200578,"-",3759166,"USD"
"COP","CONOCOPHILLIPS","20825C104","2685717",0.0031419312132749447,"-",13776887,"USD"
"HON","HONEYWELL INTERNATIONAL INC","438516106","2020459",0.003033648135480231,"-",7649013,"USD"
"LRCX","LAM RESEARCH CORP","512807108","2502247",0.002996115474732045,"-",1529072,"USD"
"RTX","RTX CORP","75513E101","BM5M5Y3",0.002990789420979568,"-",16683308,"USD"
"GS","GOLDMAN SACHS GROUP INC","38141G104","2407966",0.0029314619876390103,"-",3783667,"USD"
"AXP","AMERICAN EXPRESS CO","025816109","2026082",0.002929329563862173,"-",6680196,"USD"
"NKE","NIKE INC  CL B","654106103","2640147",0.002888393034174434,"-",14201675,"USD"
"PLD","PROLOGIS INC","74340W103","B44WZD7",0.002880574146992696,"-",10720292,"USD"
"BKNG","BOOKING HOLDINGS INC","09857L108","BDRXDB4",0.0028284649180798376,"-",404845,"USD"
"T","AT+T INC","00206R102","2831811",0.002812026233377644,"-",82957292,"USD"
"SYK","STRYKER CORP","863667101","2853688",0.0027666746854477205,"-",3923605,"USD"
