"symbol","company","identifier","sedol","weight","sector","shares_held","local_currency"
"AAPL","APPLE INC","037833100","2046251",0.0713658553591438,"-",161401592,"USD"
"MSFT","MICROSOFT CORP","594918104","2588173",0.06875798463528617,"-",81597874,"USD"
"AMZN","AMAZON.COM INC","023135106","2000019",0.0326820838487265,"-",99717285,"USD"
"NVDA","NVIDIA CORP","67066G104","2379504",0.03019586760788294,"-",27126919,"USD"
"GOOGL","ALPHABET INC CL A","02079K305","BYVY8G0",0.023058611755368157,"-",65159680,"USD"
"GOOG","ALPHABET INC CL C","02079K107","BYY88Y7",0.01980265859334161,"-",55435759,"USD"
"META","META PLATFORMS INC CLASS A","30303M102","B7TL820",0.019452637618516736,"-",24413244,"USD"
"BRK-B","BERKSHIRE HATHAWAY INC CL B","084670702","2073390",0.017293230645219128,"-",20031670,"USD"
"TSLA","TESLA INC","88160R101","B616C79",0.016742633387641946,"-",30331398,"USD"
"UNH","UNITEDHEALTH GROUP INC","91324P102","2917766",0.013618160033799117,"-",10174794,"USD"
"LLY","ELI LILLY + CO","532457108","2516152",0.013228718058902775,"-",8758856,"USD"
"XOM","EXXON MOBIL CORP","30231G102","2326618",0.012150695351229689,"-",43972239,"USD"
"JPM","JPMORGAN CHASE + CO","46625H100","2190385",0.011488348735403345,"-",31921392,"USD"
"V","VISA INC CLASS A SHARES","92826C839","B2PZN04",0.010557935329111237,"-",17649199,"USD"
"JNJ","JOHNSON + JOHNSON W/D","478160104","2475833",0.010197600256595598,"-",26450044,"USD"
"AVGO","BROADCOM INC","11135F101","BDZ78H9",0.01018236850884531,"-",4532995,"USD"
"PG","PROCTER + GAMBLE CO/THE","742718109","2704407",0.009895050066016708,"-",25893021,"USD"
"MA","MASTERCARD INC   A","57636Q104","B121557",0.009014601181323283,"-",9139091,"USD"
"HD","HOME DEPOT INC","437076102","2434209",0.007976218922608707,"-",11043378,"USD"
"CVX","CHEVRON CORP","166764100","2838555",0.0077830739771674404,"-",19488890,"USD"
"MRK","MERCK + CO. INC.","58933Y105","2778844",0.007321044295408725,"-",27872495,"USD"
"ABBV","ABBVIE INC","00287Y109","B92SR70",0.00723152909939623,"-",19387532,"USD"
"ADBE","ADOBE INC","00724F101","2008154",0.006886764922910847,"-",5006590,"USD"
"COST","COSTCO WHOLESALE CORP","22160K105","2701271",0.0068479623697028464,"-",4867598,"USD"
"WMT","WALMART INC","931142103","2936921",0.0065243650358671745,"-",15676598,"USD"
"PEP","PEPSICO INC","713448108","2681511",0.006252118741598286,"-",15120636,"USD"
"KO","COCA COLA CO/THE","191216100","2206657",0.006063951295913008,"-",42749886,"USD"
"CSCO","CISCO SYSTEMS INC","17275R102","2198163",0.006049128521088564,"-",44761179,"USD"
"CRM","SALESFORCE INC","79466L302","2310525",0.005570021725938564,"-",10698556,"USD"
"MCD","MCDONALD S CORP","580135101","2550707",0.005250164998131941,"-",8004805,"USD"
"ACN","ACCENTURE PLC CL A","G1151C101","B4BNMY3",0.005230145274664471,"-",6928778,"USD"
"NFLX","NETFLIX INC","64110L106","2857817",0.005134086511838494,"-",4867575,"USD"
"LIN","LINDE PLC","G54950103","BNZHB81",0.005018137699887387,"-",5359643,"USD"
"CMCSA","COMCAST CORP CLASS A","20030N101","2044545",0.005008841047036524,"-",45207908,"USD"
"TMO","THERMO FISHER SCIENTIFIC INC","883556102","2886907",0.004952652157005504,"-",4239282,"USD"
"BAC","BANK OF AMERICA CORP","060505104","2295677",0.004930846917593501,"-",75937979,"USD"
"PFE","PFIZER INC","717081103","2684703",0.004811067725068649,"-",62016292,"USD"
"ABT","ABBOTT LABORATORIES","002824100","2002305",0.004607399207998991,"-",19062008,"USD"
"AMD","ADVANCED MICRO DEVICES","007903107","2007849",0.004600486568057309,"-",17749156,"USD"
"ORCL","ORACLE CORP","68389X105","2661568",0.004549464701821082,"-",17292082,"USD"
